X Gaze Data,Y Gaze Data,Timestamp
0,0,00:00:22:0000
0,0,00:00:23:0000
0,0,00:00:24:0000
0,0,00:00:25:0000
0,0,00:00:26:0000
0,0,00:00:27:0000
0,0,00:00:28:0000
0,0,00:00:29:0000
0,0,00:00:30:0000
0,0,00:00:31:0000
0,0,00:00:32:0000
0,0,00:00:33:0000
0,1,00:00:34:9173
0,1,00:00:34:9313
0,1,00:00:34:9393
0,0,00:00:34:9532
0,0,00:00:34:9682
0,0,00:00:34:9722
0,0,00:00:35:0000
0,0,00:00:36:0000
0,0,00:00:37:0000
0,0,00:00:38:0000
982,1788,00:00:39:8631
974,1635,00:00:39:8721
974,1635,00:00:39:8830
972,1593,00:00:39:8980
905,1485,00:00:39:9718
895,1467,00:00:39:9828
894,1468,00:00:39:9967
899,1469,00:00:40:0047
921,1474,00:00:40:0187
933,1476,00:00:40:0316
1731,1181,00:00:40:7287
1731,1181,00:00:40:7376
1731,1181,00:00:40:7487
447,1103,00:00:41:5827
477,919,00:00:41:5966
530,887,00:00:41:6036
553,865,00:00:41:6196
592,838,00:00:41:6315
613,822,00:00:41:6375
640,797,00:00:41:6674
770,689,00:00:41:6714
803,662,00:00:41:6864
835,636,00:00:41:7023
843,630,00:00:41:7123
840,619,00:00:41:7173
848,612,00:00:41:7482
866,576,00:00:41:7512
866,570,00:00:41:7642
868,567,00:00:41:7762
868,564,00:00:41:7821
868,559,00:00:41:8001
869,551,00:00:41:8061
869,546,00:00:41:8160
869,537,00:00:41:8290
872,528,00:00:41:8380
889,486,00:00:41:8490
891,483,00:00:41:8639
895,476,00:00:41:8849
900,468,00:00:41:8968
903,463,00:00:41:9038
909,451,00:00:41:9168
910,451,00:00:41:9297
908,453,00:00:41:9387
910,454,00:00:41:9676
911,454,00:00:41:9706
911,455,00:00:41:9826
910,454,00:00:41:9956
902,458,00:00:42:0035
903,457,00:00:42:0155
858,447,00:00:42:0325
783,432,00:00:42:0364
493,390,00:00:42:0484
517,392,00:00:42:0783
257,380,00:00:42:0833
148,369,00:00:42:0963
0,359,00:00:42:1063
0,357,00:00:42:1152
0,386,00:00:42:3376
0,386,00:00:42:3486
0,393,00:00:42:3626
0,411,00:00:42:3776
118,429,00:00:42:3835
372,446,00:00:42:3985
505,451,00:00:42:4035
514,452,00:00:42:4164
537,451,00:00:42:4294
568,449,00:00:42:4364
588,450,00:00:42:4493
659,460,00:00:42:4653
733,475,00:00:42:4842
402,810,00:00:42:6169
402,810,00:00:42:6319
402,810,00:00:42:6448
438,781,00:00:42:6568
661,616,00:00:42:6648
754,559,00:00:42:6897
832,483,00:00:42:6987
848,456,00:00:42:7146
855,445,00:00:42:7346
873,409,00:00:42:7406
869,407,00:00:42:7665
852,354,00:00:42:7745
776,222,00:00:42:7854
701,110,00:00:42:8024
680,76,00:00:42:8074
676,68,00:00:42:8204
674,63,00:00:42:8493
625,0,00:00:42:8523
620,0,00:00:42:8632
622,0,00:00:42:8772
621,0,00:00:42:8842
619,0,00:00:42:8971
619,0,00:00:42:9121
617,0,00:00:42:9340
617,0,00:00:42:9350
617,0,00:00:42:9650
616,0,00:00:42:9660
614,0,00:00:42:9789
614,0,00:00:42:9869
614,0,00:00:42:9979
613,0,00:00:43:0099
612,0,00:00:43:0328
550,0,00:00:43:0428
504,0,00:00:43:0517
484,0,00:00:43:0657
460,10,00:00:43:0837
445,17,00:00:43:0886
435,22,00:00:43:0986
420,31,00:00:43:1195
407,38,00:00:43:1255
408,37,00:00:43:1315
409,37,00:00:43:1465
408,38,00:00:43:1515
408,38,00:00:43:1654
408,39,00:00:43:1834
408,39,00:00:43:1854
409,40,00:00:43:1963
409,41,00:00:43:2263
412,41,00:00:43:2293
412,42,00:00:43:2442
412,43,00:00:43:2512
411,44,00:00:43:2622
412,43,00:00:43:2781
413,43,00:00:43:2861
413,43,00:00:43:2981
414,43,00:00:43:3091
413,42,00:00:43:3330
414,43,00:00:43:3420
415,42,00:00:43:3529
415,42,00:00:43:3659
413,44,00:00:43:3838
413,44,00:00:43:3868
413,44,00:00:43:4018
413,44,00:00:43:4108
413,44,00:00:43:4178
413,44,00:00:43:4477
409,42,00:00:43:4507
400,34,00:00:43:4646
395,30,00:00:43:4816
384,21,00:00:43:4836
371,16,00:00:43:5015
363,12,00:00:43:5245
354,7,00:00:43:5285
351,6,00:00:43:5544
351,5,00:00:43:5634
354,3,00:00:43:5763
352,5,00:00:43:5853
354,3,00:00:43:5973
353,2,00:00:43:6122
353,1,00:00:43:6342
354,1,00:00:43:6461
350,0,00:00:43:6511
349,0,00:00:43:6661
350,0,00:00:43:6840
349,0,00:00:43:6850
349,0,00:00:43:6980
349,0,00:00:43:7160
348,0,00:00:43:7189
348,0,00:00:43:7329
348,0,00:00:43:7469
349,0,00:00:43:7569
349,0,00:00:43:7658
348,0,00:00:43:7868
348,0,00:00:43:7888
348,0,00:00:43:7977
348,1,00:00:43:8137
348,1,00:00:43:8177
349,1,00:00:43:8326
349,0,00:00:43:8536
349,0,00:00:43:8656
350,0,00:00:43:8785
350,1,00:00:43:8845
352,3,00:00:43:8955
351,5,00:00:43:9105
351,5,00:00:43:9334
351,9,00:00:43:9453
351,9,00:00:43:9533
350,10,00:00:43:9653
349,10,00:00:43:9753
349,9,00:00:43:9842
348,9,00:00:43:9992
348,10,00:00:44:0132
348,11,00:00:44:0181
348,11,00:00:44:0471
348,12,00:00:44:0521
348,13,00:00:44:0680
347,14,00:00:44:0810
346,15,00:00:44:0850
346,16,00:00:44:0950
346,16,00:00:44:1099
270,53,00:00:44:1189
240,71,00:00:44:1299
239,71,00:00:44:1488
238,72,00:00:44:1528
235,73,00:00:44:1638
234,74,00:00:44:1777
231,76,00:00:44:1987
229,79,00:00:44:2066
228,80,00:00:44:2186
226,81,00:00:44:2306
225,83,00:00:44:2465
225,83,00:00:44:2495
226,85,00:00:44:2834
227,85,00:00:44:2834
229,84,00:00:44:2994
229,83,00:00:44:3134
230,83,00:00:44:3164
230,83,00:00:44:3343
231,85,00:00:44:3473
231,86,00:00:44:3543
231,87,00:00:44:3732
231,87,00:00:44:3872
234,92,00:00:44:3991
241,95,00:00:44:4041
580,932,00:00:44:5168
776,833,00:00:44:5467
856,772,00:00:44:5507
869,763,00:00:44:5657
832,722,00:00:44:5806
808,683,00:00:44:5846
796,654,00:00:44:5966
819,619,00:00:44:6136
818,608,00:00:44:6195
850,576,00:00:44:6305
837,582,00:00:44:6624
852,558,00:00:44:6634
871,533,00:00:44:6784
874,528,00:00:44:6864
876,523,00:00:44:6963
875,523,00:00:44:7073
873,525,00:00:44:7342
872,524,00:00:44:7352
871,524,00:00:44:7422
872,524,00:00:44:7562
872,524,00:00:44:7681
872,525,00:00:44:7831
888,511,00:00:44:7841
892,507,00:00:44:8150
914,492,00:00:44:8180
916,492,00:00:44:8489
918,491,00:00:44:8519
916,491,00:00:44:8609
916,492,00:00:44:8759
917,494,00:00:44:8848
917,494,00:00:44:8958
915,495,00:00:44:9217
915,496,00:00:44:9367
916,497,00:00:44:9497
916,497,00:00:44:9676
918,499,00:00:44:9686
918,500,00:00:44:9846
919,500,00:00:45:0005
916,499,00:00:45:0155
915,499,00:00:45:0175
914,499,00:00:45:0314
914,498,00:00:45:0384
915,499,00:00:45:0504
917,498,00:00:45:0803
945,498,00:00:45:0843
979,496,00:00:45:1142
1005,494,00:00:45:1162
1018,494,00:00:45:1322
1028,493,00:00:45:1441
1057,491,00:00:45:1501
1059,492,00:00:45:1611
1061,493,00:00:45:1950
1063,494,00:00:45:1960
1062,494,00:00:45:2060
1062,494,00:00:45:2269
1062,493,00:00:45:2339
1061,493,00:00:45:2429
1061,493,00:00:45:2678
1060,492,00:00:45:2778
1059,491,00:00:45:3007
1058,491,00:00:45:3017
1059,492,00:00:45:3057
1059,492,00:00:45:3227
1059,491,00:00:45:3336
1059,491,00:00:45:3396
1059,491,00:00:45:3576
1059,491,00:00:45:3616
1059,492,00:00:45:3795
1059,492,00:00:45:3845
1061,492,00:00:45:4144
1074,491,00:00:45:4174
1088,489,00:00:45:4304
1095,487,00:00:45:4473
1103,486,00:00:45:4503
1108,485,00:00:45:4633
1114,485,00:00:45:4753
1116,484,00:00:45:4832
1116,484,00:00:45:4992
1116,484,00:00:45:5191
1117,484,00:00:45:5221
1117,484,00:00:45:5311
1117,483,00:00:45:5411
1117,483,00:00:45:5660
1116,482,00:00:45:5760
1117,481,00:00:45:5880
1118,479,00:00:45:5969
1118,478,00:00:45:6139
1118,478,00:00:45:6179
1116,477,00:00:45:6468
1113,475,00:00:45:6498
1112,475,00:00:45:6648
1113,475,00:00:45:6817
1112,474,00:00:45:6837
1111,474,00:00:45:6957
1110,473,00:00:45:7096
1111,472,00:00:45:7156
1111,471,00:00:45:7316
1112,470,00:00:45:7445
1112,470,00:00:45:7505
1113,470,00:00:45:7645
1113,469,00:00:45:7755
1113,469,00:00:45:7884
1114,470,00:00:45:7964
1114,470,00:00:45:8074
1114,470,00:00:45:8373
1136,462,00:00:45:8403
1141,461,00:00:45:8532
1142,460,00:00:45:8622
1147,461,00:00:45:8782
1148,461,00:00:45:8832
1149,461,00:00:45:9131
1151,461,00:00:45:9171
1151,461,00:00:45:9300
1151,462,00:00:45:9450
1151,463,00:00:45:9500
1151,464,00:00:45:9620
1152,464,00:00:45:9739
1149,463,00:00:45:9829
1149,463,00:00:45:9949
1149,464,00:00:46:0068
1150,465,00:00:46:0198
1150,466,00:00:46:0288
1150,466,00:00:46:0377
1150,467,00:00:46:0497
1149,467,00:00:46:0657
1147,471,00:00:46:0757
1147,472,00:00:46:0996
1147,472,00:00:46:1046
1147,471,00:00:46:1195
1148,471,00:00:46:1465
1138,473,00:00:46:1494
1135,473,00:00:46:1614
1125,475,00:00:46:1784
1114,476,00:00:46:1844
1111,476,00:00:46:2003
1108,476,00:00:46:2143
1103,481,00:00:46:2163
1099,481,00:00:46:2272
1094,483,00:00:46:2422
1092,482,00:00:46:2492
1093,484,00:00:46:2631
1094,486,00:00:46:2781
1094,486,00:00:46:2841
1092,487,00:00:46:3000
1090,486,00:00:46:3050
1091,486,00:00:46:3330
1090,486,00:00:46:3389
1091,487,00:00:46:3649
1103,487,00:00:46:3808
1108,486,00:00:46:3838
1110,485,00:00:46:4177
1112,486,00:00:46:4177
1115,487,00:00:46:4506
1116,487,00:00:46:4506
1115,488,00:00:46:4646
1115,489,00:00:46:4845
1113,489,00:00:46:4875
1113,489,00:00:46:5015
1114,489,00:00:46:5165
1117,488,00:00:46:5175
1117,487,00:00:46:5304
1116,487,00:00:46:5524
1115,486,00:00:46:5613
1115,485,00:00:46:5713
1118,484,00:00:46:5843
1118,484,00:00:46:5963
1118,484,00:00:46:6042
1119,485,00:00:46:6312
1118,486,00:00:46:6401
1117,485,00:00:46:6491
1118,485,00:00:46:6651
1118,486,00:00:46:6711
1120,486,00:00:46:6870
1119,485,00:00:46:7010
1120,485,00:00:46:7070
1120,485,00:00:46:7179
1120,486,00:00:46:7449
1122,485,00:00:46:7488
1125,485,00:00:46:7758
1151,481,00:00:46:7837
1157,480,00:00:46:7947
1161,478,00:00:46:8127
1164,478,00:00:46:8167
1165,477,00:00:46:8296
1166,477,00:00:46:8426
1166,477,00:00:46:8496
1167,478,00:00:46:8626
1166,478,00:00:46:8715
1166,478,00:00:46:8845
1166,478,00:00:46:8955
1166,478,00:00:46:9034
1167,478,00:00:46:9164
1166,479,00:00:46:9304
1162,479,00:00:46:9373
1163,479,00:00:46:9683
1158,483,00:00:46:9703
1054,552,00:00:46:9762
1031,567,00:00:46:9832
1018,574,00:00:46:9962
1007,580,00:00:47:0052
1001,584,00:00:47:0181
992,591,00:00:47:0281
990,592,00:00:47:0381
989,594,00:00:47:0510
989,594,00:00:47:0640
990,594,00:00:47:0770
992,595,00:00:47:0829
992,596,00:00:47:0969
992,599,00:00:47:1139
991,600,00:00:47:1179
992,600,00:00:47:1308
991,601,00:00:47:1518
991,602,00:00:47:1607
984,602,00:00:47:1747
984,603,00:00:47:1847
955,616,00:00:47:1957
946,622,00:00:47:2036
944,623,00:00:47:2315
935,629,00:00:47:2365
932,631,00:00:47:2675
921,637,00:00:47:2814
920,638,00:00:47:2814
919,638,00:00:47:2844
919,637,00:00:47:2954
919,637,00:00:47:3173
920,637,00:00:47:3183
920,637,00:00:47:3482
922,637,00:00:47:3542
922,637,00:00:47:3602
922,637,00:00:47:3802
924,636,00:00:47:3821
924,635,00:00:47:3951
926,635,00:00:47:4041
926,634,00:00:47:4161
930,626,00:00:47:4310
968,546,00:00:47:4500
972,538,00:00:47:4619
973,537,00:00:47:4699
975,534,00:00:47:4988
978,531,00:00:47:5028
979,530,00:00:47:5308
980,527,00:00:47:5367
980,526,00:00:47:5497
979,527,00:00:47:5627
980,527,00:00:47:5836
979,526,00:00:47:5836
981,529,00:00:47:5946
981,530,00:00:47:6036
981,531,00:00:47:6155
982,533,00:00:47:6315
981,534,00:00:47:6500
982,534,00:00:47:6500
982,535,00:00:47:6635
982,535,00:00:47:6780
982,536,00:00:47:6835
977,535,00:00:47:6987
978,535,00:00:47:7167
974,538,00:00:47:7318
970,540,00:00:47:7358
961,544,00:00:47:7659
742,651,00:00:47:7699
739,653,00:00:47:7834
735,656,00:00:47:7984
732,658,00:00:47:8034
723,663,00:00:47:8153
720,668,00:00:47:8286
717,673,00:00:47:8485
717,674,00:00:47:8515
715,673,00:00:47:8625
715,672,00:00:47:8792
714,674,00:00:47:8832
713,676,00:00:47:8962
714,676,00:00:47:9101
714,677,00:00:47:9151
715,677,00:00:47:9261
715,676,00:00:47:9520
716,677,00:00:47:9590
719,678,00:00:47:9696
721,681,00:00:47:9826
722,681,00:00:47:9936
722,681,00:00:48:0025
723,681,00:00:48:0155
722,681,00:00:48:0295
721,681,00:00:48:0364
719,682,00:00:48:0644
718,686,00:00:48:0693
718,687,00:00:48:0813
717,686,00:00:48:0968
717,686,00:00:48:1128
717,686,00:00:48:1148
716,688,00:00:48:1337
716,688,00:00:48:1477
717,688,00:00:48:1507
717,688,00:00:48:1616
720,690,00:00:48:1786
721,691,00:00:48:1866
721,691,00:00:48:1955
720,692,00:00:48:2125
719,692,00:00:48:2165
720,692,00:00:48:2324
719,691,00:00:48:2554
720,691,00:00:48:2624
719,692,00:00:48:2853
720,693,00:00:48:2983
720,693,00:00:48:3043
720,694,00:00:48:3192
723,695,00:00:48:3322
723,696,00:00:48:3362
725,697,00:00:48:3651
728,701,00:00:48:3691
729,701,00:00:48:3810
729,701,00:00:48:3970
727,701,00:00:48:4030
728,701,00:00:48:4150
727,702,00:00:48:4279
724,701,00:00:48:4489
724,701,00:00:48:4489
724,701,00:00:48:4648
723,700,00:00:48:4698
724,700,00:00:48:4948
726,701,00:00:48:5017
727,701,00:00:48:5027
729,702,00:00:48:5227
729,702,00:00:48:5316
729,702,00:00:48:5356
729,702,00:00:48:5626
729,703,00:00:48:5685
730,704,00:00:48:5825
731,703,00:00:48:5975
730,703,00:00:48:6025
731,702,00:00:48:6144
731,702,00:00:48:6294
730,702,00:00:48:6463
730,704,00:00:48:6493
726,706,00:00:48:6643
727,705,00:00:48:6753
728,706,00:00:48:6812
746,734,00:00:48:6952
880,967,00:00:48:7132
915,1035,00:00:48:7152
924,1052,00:00:48:7311
931,1066,00:00:48:7491
941,1086,00:00:48:7620
943,1093,00:00:48:7700
943,1094,00:00:48:7815
946,1100,00:00:48:7975
946,1101,00:00:48:8025
946,1101,00:00:48:8314
943,1102,00:00:48:8483
943,1102,00:00:48:8483
944,1102,00:00:48:8643
945,1103,00:00:48:8793
945,1103,00:00:48:8852
945,1104,00:00:48:9102
944,1106,00:00:48:9142
944,1107,00:00:48:9301
944,1108,00:00:48:9441
944,1109,00:00:48:9481
947,1110,00:00:48:9620
948,1110,00:00:48:9760
947,1110,00:00:48:9810
947,1111,00:00:48:9970
944,1112,00:00:49:0179
945,1113,00:00:49:0299
946,1113,00:00:49:0358
946,1113,00:00:49:0479
944,1112,00:00:49:0621
943,1112,00:00:49:0691
944,1113,00:00:49:0970
945,1113,00:00:49:1121
945,1114,00:00:49:1161
944,1113,00:00:49:1331
943,1113,00:00:49:1381
943,1113,00:00:49:1530
944,1113,00:00:49:1633
945,1112,00:00:49:1947
946,1112,00:00:49:2157
946,1112,00:00:49:2177
946,1112,00:00:49:2346
947,1110,00:00:49:2376
947,1110,00:00:49:2456
948,1111,00:00:49:2606
947,1111,00:00:49:2636
947,1111,00:00:49:2695
946,1112,00:00:49:2835
946,1112,00:00:49:2955
945,1112,00:00:49:3015
943,1113,00:00:49:3314
941,1112,00:00:49:3354
941,1112,00:00:49:3493
940,1113,00:00:49:3624
941,1113,00:00:49:3684
943,1112,00:00:49:3804
942,1112,00:00:49:3953
942,1112,00:00:49:4013
942,1112,00:00:49:4138
935,1113,00:00:49:4274
935,1113,00:00:49:4473
938,1113,00:00:49:4493
938,1113,00:00:49:4643
938,1113,00:00:49:4773
937,1113,00:00:49:4852
935,1114,00:00:49:5002
935,1113,00:00:49:5022
935,1114,00:00:49:5231
935,1122,00:00:49:5321
935,1122,00:00:49:5351
934,1122,00:00:49:5491
934,1118,00:00:49:5630
934,1118,00:00:49:5690
934,1118,00:00:49:5979
938,1121,00:00:49:6019
938,1121,00:00:49:6139
935,1119,00:00:49:6298
935,1119,00:00:49:6358
936,1119,00:00:49:6478
935,1119,00:00:49:6777
935,1117,00:00:49:6817
934,1117,00:00:49:6977
934,1117,00:00:49:7096
935,1118,00:00:49:7176
935,1118,00:00:49:7346
936,1118,00:00:49:7356
936,1118,00:00:49:7475
935,1118,00:00:49:7595
935,1119,00:00:49:7834
934,1119,00:00:49:7974
932,1116,00:00:49:8024
932,1114,00:00:49:8333
931,1113,00:00:49:8373
931,1112,00:00:49:8473
931,1112,00:00:49:8782
929,1113,00:00:49:8802
929,1113,00:00:49:9121
928,1114,00:00:49:9151
929,1115,00:00:49:9271
928,1115,00:00:49:9440
929,1115,00:00:49:9470
929,1116,00:00:49:9600
930,1117,00:00:49:9819
929,1117,00:00:49:9929
930,1116,00:00:50:0019
928,1115,00:00:50:0158
929,1109,00:00:50:0318
929,1108,00:00:50:0358
930,1108,00:00:50:0657
930,1108,00:00:50:0687
930,1109,00:00:50:0816
927,1110,00:00:50:0966
926,1111,00:00:50:1016
925,1111,00:00:50:1136
923,1110,00:00:50:1465
922,1109,00:00:50:1485
922,1107,00:00:50:1614
922,1107,00:00:50:1764
922,1107,00:00:50:1834
923,1107,00:00:50:1953
923,1107,00:00:50:2013
924,1108,00:00:50:2143
924,1107,00:00:50:2282
925,1108,00:00:50:2492
780,643,00:00:50:4481
843,619,00:00:50:4611
872,608,00:00:50:4770
883,599,00:00:50:4804
916,587,00:00:50:4974
912,583,00:00:50:5153
932,570,00:00:50:5263
940,570,00:00:50:5363
948,571,00:00:50:5482
950,567,00:00:50:5612
965,546,00:00:50:5682
969,534,00:00:50:5807
972,545,00:00:50:5932
971,534,00:00:50:6011
973,535,00:00:50:6151
974,506,00:00:50:6296
974,500,00:00:50:6336
971,490,00:00:50:6476
970,494,00:00:50:6805
971,497,00:00:50:6815
973,498,00:00:50:7005
973,499,00:00:50:7044
972,499,00:00:50:7164
972,499,00:00:50:7284
972,499,00:00:50:7463
972,499,00:00:50:7493
971,499,00:00:50:7638
971,499,00:00:50:7837
971,499,00:00:50:7927
972,496,00:00:50:8167
972,497,00:00:50:8266
972,498,00:00:50:8336
971,498,00:00:50:8625
971,498,00:00:50:8675
972,499,00:00:50:8805
973,501,00:00:50:8935
973,501,00:00:50:9004
973,501,00:00:50:9134
971,498,00:00:50:9274
970,497,00:00:50:9343
970,498,00:00:50:9483
970,496,00:00:50:9633
970,494,00:00:50:9832
970,493,00:00:50:9852
969,494,00:00:50:9962
969,494,00:00:51:0082
969,494,00:00:51:0141
968,495,00:00:51:0271
968,494,00:00:51:0500
963,493,00:00:51:0630
962,493,00:00:51:0825
962,493,00:00:51:0945
963,493,00:00:51:1014
964,493,00:00:51:1144
966,495,00:00:51:1264
966,495,00:00:51:1343
967,495,00:00:51:1623
967,495,00:00:51:1672
966,495,00:00:51:1802
967,495,00:00:51:1942
967,495,00:00:51:2111
970,494,00:00:51:2131
970,494,00:00:51:2460
971,496,00:00:51:2470
971,498,00:00:51:2510
972,498,00:00:51:2720
972,498,00:00:51:2740
970,496,00:00:51:2799
970,497,00:00:51:2930
970,497,00:00:51:3120
969,497,00:00:51:3160
970,498,00:00:51:3460
969,498,00:00:51:3510
967,494,00:00:51:3641
967,494,00:00:51:3681
968,492,00:00:51:3841
968,492,00:00:51:3900
968,491,00:00:51:4000
967,492,00:00:51:4281
968,492,00:00:51:4341
967,493,00:00:51:4466
968,493,00:00:51:4590
968,495,00:00:51:4669
969,496,00:00:51:4799
970,496,00:00:51:5078
971,499,00:00:51:5148
971,500,00:00:51:5288
972,501,00:00:51:5338
973,504,00:00:51:5457
973,504,00:00:51:5607
974,504,00:00:51:5776
974,504,00:00:51:5856
974,505,00:00:51:5976
973,502,00:00:51:6155
974,499,00:00:51:6285
974,500,00:00:51:6335
974,500,00:00:51:6485
973,499,00:00:51:6584
971,499,00:00:51:6764
970,499,00:00:51:6789
970,497,00:00:51:6959
970,497,00:00:51:7018
970,496,00:00:51:7178
970,496,00:00:51:7268
970,497,00:00:51:7338
970,497,00:00:51:7457
971,497,00:00:51:7806
973,497,00:00:51:7816
973,497,00:00:51:7957
975,498,00:00:51:8077
975,498,00:00:51:8128
976,497,00:00:51:8257
977,496,00:00:51:8368
978,494,00:00:51:8458
979,495,00:00:51:8619
980,494,00:00:51:8820
980,494,00:00:51:8970
980,494,00:00:51:9002
981,493,00:00:51:9142
981,492,00:00:51:9271
980,493,00:00:51:9341
980,493,00:00:51:9640
982,495,00:00:51:9670
982,496,00:00:51:9810
981,499,00:00:51:9979
981,499,00:00:52:0129
980,500,00:00:52:0129
979,500,00:00:52:0309
979,500,00:00:52:0439
977,499,00:00:52:0469
977,500,00:00:52:0610
977,501,00:00:52:0760
979,500,00:00:52:0830
979,501,00:00:52:0930
979,501,00:00:52:1051
978,500,00:00:52:1132
979,500,00:00:52:1262
978,500,00:00:52:1501
976,499,00:00:52:1621
959,507,00:00:52:1671
858,571,00:00:52:1890
847,580,00:00:52:1950
844,583,00:00:52:2010
839,587,00:00:52:2319
828,599,00:00:52:2349
811,616,00:00:52:2468
811,619,00:00:52:2638
812,622,00:00:52:2668
812,623,00:00:52:2808
813,623,00:00:52:2947
813,623,00:00:52:3087
813,623,00:00:52:3147
813,623,00:00:52:3436
814,620,00:00:52:3456
816,619,00:00:52:3595
816,620,00:00:52:3745
815,624,00:00:52:3795
815,625,00:00:52:3925
815,624,00:00:52:4014
815,624,00:00:52:4124
815,624,00:00:52:4264
815,624,00:00:52:4523
813,623,00:00:52:4623
813,620,00:00:52:4802
813,617,00:00:52:4972
813,618,00:00:52:5002
813,618,00:00:52:5311
813,618,00:00:52:5341
813,617,00:00:52:5470
814,617,00:00:52:5600
820,620,00:00:52:5660
821,620,00:00:52:5810
821,620,00:00:52:6069
820,619,00:00:52:6119
822,619,00:00:52:6278
823,620,00:00:52:6448
824,622,00:00:52:6478
823,623,00:00:52:6627
821,624,00:00:52:6677
821,623,00:00:52:6802
819,624,00:00:52:6932
819,624,00:00:52:7155
817,622,00:00:52:7281
817,622,00:00:52:7508
817,625,00:00:52:7589
817,625,00:00:52:7669
818,628,00:00:52:7789
819,628,00:00:52:7961
819,629,00:00:52:8001
819,629,00:00:52:8131
820,629,00:00:52:8290
820,628,00:00:52:8340
820,628,00:00:52:8470
820,625,00:00:52:8591
814,627,00:00:52:8661
816,626,00:00:52:8791
816,627,00:00:52:8942
816,627,00:00:52:9102
815,627,00:00:52:9132
814,627,00:00:52:9281
815,626,00:00:52:9391
816,626,00:00:52:9451
816,626,00:00:52:9581
816,626,00:00:52:9670
817,625,00:00:52:9803
815,625,00:00:52:9922
815,625,00:00:53:0142
814,623,00:00:53:0241
814,621,00:00:53:0331
814,621,00:00:53:0486
814,621,00:00:53:0635
813,624,00:00:53:0755
812,624,00:00:53:0825
814,624,00:00:53:0984
814,623,00:00:53:0994
814,622,00:00:53:1124
813,623,00:00:53:1293
813,624,00:00:53:1323
813,624,00:00:53:1493
816,624,00:00:53:1802
821,625,00:00:53:1842
820,627,00:00:53:1987
815,636,00:00:53:2007
777,693,00:00:53:2177
793,672,00:00:53:2296
795,670,00:00:53:2486
784,677,00:00:53:2646
774,688,00:00:53:2705
772,695,00:00:53:2815
781,685,00:00:53:2955
785,677,00:00:53:2995
788,671,00:00:53:3134
795,660,00:00:53:3299
798,653,00:00:53:3334
807,636,00:00:53:3474
808,633,00:00:53:3614
814,621,00:00:53:3823
816,617,00:00:53:3823
817,614,00:00:53:3963
816,612,00:00:53:4098
816,615,00:00:53:4123
816,614,00:00:53:4288
815,614,00:00:53:4343
815,615,00:00:53:4458
812,622,00:00:53:4588
812,622,00:00:53:4658
812,622,00:00:53:4827
812,622,00:00:53:4977
812,621,00:00:53:5137
809,617,00:00:53:5246
808,617,00:00:53:5316
809,617,00:00:53:5466
809,616,00:00:53:5595
809,616,00:00:53:5655
809,616,00:00:53:5945
810,616,00:00:53:5994
810,616,00:00:53:6124
811,615,00:00:53:6244
812,616,00:00:53:6323
813,615,00:00:53:6443
813,614,00:00:53:6782
810,613,00:00:53:6833
808,613,00:00:53:6913
808,613,00:00:53:7002
808,613,00:00:53:7122
808,614,00:00:53:7317
808,616,00:00:53:7337
807,616,00:00:53:7497
808,616,00:00:53:7616
808,617,00:00:53:7816
809,617,00:00:53:7906
810,617,00:00:53:7995
810,617,00:00:53:8155
810,616,00:00:53:8285
810,617,00:00:53:8325
809,618,00:00:53:8450
809,617,00:00:53:8619
809,616,00:00:53:8659
809,616,00:00:53:8789
807,617,00:00:53:8938
807,616,00:00:53:8988
807,616,00:00:53:9118
807,615,00:00:53:9287
806,615,00:00:53:9426
806,615,00:00:53:9456
807,615,00:00:53:9622
808,615,00:00:53:9801
808,615,00:00:53:9831
807,615,00:00:53:9931
805,615,00:00:54:0081
805,614,00:00:54:0131
806,613,00:00:54:0260
810,613,00:00:54:0340
810,613,00:00:54:0450
809,614,00:00:54:0620
808,615,00:00:54:0659
808,615,00:00:54:0799
808,616,00:00:54:0929
809,616,00:00:54:0999
808,617,00:00:54:1138
809,617,00:00:54:1288
808,617,00:00:54:1318
809,618,00:00:54:1609
809,617,00:00:54:1649
807,619,00:00:54:1778
807,619,00:00:54:1928
807,619,00:00:54:1988
804,619,00:00:54:2107
804,619,00:00:54:2423
803,620,00:00:54:2433
