Event,X Fixation Data,Y Fixation Data,Timestamp,Valid Left Pupil,Valid Right Pupil,Left Pupil Size,Left Pupil Scale,Right Pupil Size,Right Pupil Scale,Valid Left Gaze,Valid Right Gaze,Left X Gaze,Left Y Gaze,Right X Gaze,Right Y Gaze,Valid Fixation
Data,800.2752,516.7368,00:01:13:0611,1,1,28.78734,0.90058,27.55265,0.90058,1,1,0.41932,0.61559,0.44089,0.43129,1
Data,800.7552,519.3288,00:01:13:0618,1,1,28.75193,0.90808,27.54968,0.91700,1,1,0.41016,0.62041,0.43764,0.47085,1
Data,800.7168,521.1972000000001,00:01:13:0625,1,1,28.84188,0.92450,27.56680,0.93343,1,1,0.40424,0.60560,0.42899,0.45625,1
Data,800.6208,522.5472,00:01:13:0632,1,1,28.82788,0.94093,27.57726,0.94986,1,1,0.40367,0.59223,0.42694,0.44783,1
Data,800.928,523.4327999999999,00:01:13:0639,1,1,28.68173,0.94986,27.60477,0.94986,1,1,0.39103,0.58564,0.45285,0.43315,1
Data,800.6016000000001,524.5020000000001,00:01:13:0646,1,1,28.66003,0.94986,27.30987,0.94986,1,1,0.38476,0.59769,0.43904,0.43487,1
Data,800.6016000000001,524.5020000000001,00:01:13:0653,1,1,28.66003,0.94986,27.30987,0.94986,1,1,0.38476,0.59769,0.43904,0.43487,1
Data,799.7184,524.934,00:01:13:0660,1,1,28.67091,0.96717,27.33252,0.96717,1,1,0.37767,0.57520,0.43675,0.37369,1
Data,800.0832,524.0376,00:01:13:0667,1,1,28.73731,0.97582,27.46694,0.97582,1,1,0.40996,0.54974,0.43577,0.36450,1
Data,800.8128,523.152,00:01:13:0674,1,1,28.83436,0.96717,27.44197,0.96717,1,1,0.42869,0.55020,0.42101,0.41515,1
Data,800.8128,523.152,00:01:13:0681,1,1,28.83436,0.96717,27.44197,0.96717,1,1,0.42869,0.55020,0.42101,0.41515,1
Data,801.6576,523.5192,00:01:13:0688,1,1,28.82004,0.95852,27.21560,0.95852,1,1,0.41652,0.58022,0.45099,0.41487,1
Data,803.1168,524.1456,00:01:13:0695,1,1,28.59487,0.96717,27.20096,0.96717,1,1,0.41680,0.57610,0.44645,0.41423,1
Data,803.5007999999999,524.5884,00:01:13:0702,1,1,28.50399,0.97582,27.26689,0.97582,1,1,0.40887,0.59198,0.44412,0.41252,1
Data,803.8848,525.0744,00:01:13:0709,1,1,28.54056,0.97582,27.26471,0.96689,1,1,0.40887,0.59198,0.44505,0.41727,1
Data,803.8848,525.0744,00:01:13:0716,1,1,28.54056,0.97582,27.26471,0.96689,1,1,0.40887,0.59198,0.44505,0.41727,1
Data,804.3456000000001,526.9968,00:01:13:0723,1,1,28.60598,0.94066,27.17529,0.93173,1,1,0.40910,0.57013,0.44535,0.45215,1
Data,804.7488000000001,527.8392,00:01:13:0730,1,1,28.44956,0.92308,27.23586,0.91415,1,1,0.40961,0.58485,0.44725,0.46115,1
Data,804.8063999999999,527.742,00:01:13:0737,1,1,28.55865,0.91415,27.15217,0.91415,1,1,0.40086,0.54490,0.44067,0.42447,1
Data,804.1536,528.1416,00:01:13:0744,1,1,28.70203,0.91415,27.28686,0.91415,1,1,0.38516,0.59740,0.42129,0.41495,1
Data,803.5007999999999,528.4764,00:01:13:0751,1,1,28.87492,0.91415,27.26663,0.92308,1,1,0.38516,0.59740,0.42009,0.40983,1
End,802.1184,532.0512,00:01:13:0758,1,1,28.52590,0.92308,27.44711,0.93200,1,1,0.36410,0.74435,0.39094,0.51378,1
Begin,663.4943999999999,777.0276,00:01:13:0806,1,1,28.80830,0.99666,27.55004,0.98624,1,1,0.32489,0.90254,0.35965,0.58194,1
Data,666.8928,777.4812000000001,00:01:13:0813,1,1,28.89591,0.98448,27.62451,0.98448,1,1,0.32768,0.82720,0.39074,0.56972,1
Data,666.8928,777.4812000000001,00:01:13:0820,1,1,28.89591,0.98448,27.62451,0.98448,1,1,0.32768,0.82720,0.39074,0.56972,1
Data,666.9888,773.712,00:01:13:0827,1,1,28.88641,0.98448,27.47036,0.98448,1,1,0.33152,0.82159,0.36389,0.56939,1
Data,667.0656,770.8932000000001,00:01:13:0834,1,1,28.99094,0.98448,27.37730,0.98448,1,1,0.33152,0.82159,0.36389,0.56939,1
Data,666.5088000000001,767.6424,00:01:13:0841,1,1,28.97634,0.98448,27.48115,0.98448,1,1,0.32524,0.82137,0.36291,0.56992,1
Data,666.5088000000001,767.6424,00:01:13:0848,1,1,28.97634,0.98448,27.48115,0.98448,1,1,0.32524,0.82137,0.36291,0.56992,1
Data,666.1248,766.3248,00:01:13:0855,1,1,28.99586,0.98448,27.48171,0.97555,1,1,0.32524,0.82137,0.36456,0.57329,1
Data,667.9488,766.9512,00:01:13:0862,1,1,28.97359,0.96662,27.68769,0.95769,1,1,0.33216,0.84569,0.37431,0.58580,1
Data,668.8512000000001,767.6963999999999,00:01:13:0869,1,1,29.07706,0.95769,27.72937,0.94876,1,1,0.33311,0.85046,0.37591,0.58907,1
Data,668.8512000000001,767.6963999999999,00:01:13:0876,1,1,29.07706,0.95769,27.72937,0.94876,1,1,0.33311,0.85046,0.37591,0.58907,1
Data,670.6752,768.8736,00:01:13:0883,1,1,29.18341,0.94876,27.73686,0.94876,1,1,0.33509,0.85119,0.38048,0.59570,1
Data,671.616,769.5971999999999,00:01:13:0890,1,1,29.14607,0.94876,27.76754,0.94876,1,1,0.33509,0.85119,0.38048,0.59570,1
Data,672.192,769.5756,00:01:13:0897,1,1,29.21413,0.94876,27.99003,0.94876,1,1,0.33060,0.84698,0.37967,0.57750,1
Data,672.7104,769.9104,00:01:13:0904,1,1,29.24040,0.94876,27.88969,0.94876,1,1,0.32961,0.85053,0.38072,0.58612,1
Data,673.1712,770.202,00:01:13:0911,1,1,29.26314,0.94876,27.81810,0.94876,1,1,0.32961,0.85053,0.38072,0.58612,1
Data,673.824,770.0076,00:01:13:0918,1,1,29.41915,0.94876,27.87161,0.94876,1,1,0.33513,0.84315,0.38061,0.57563,1
Data,674.5152,769.6188,00:01:13:0925,1,1,29.40700,0.94876,27.99415,0.94876,1,1,0.33525,0.83979,0.38235,0.57014,1
Data,675.1488,769.2515999999999,00:01:13:0932,1,1,29.46420,0.94876,28.05047,0.94876,1,1,0.33525,0.83979,0.38235,0.57014,1
Data,676.0896,769.8564,00:01:13:0939,1,1,29.54951,0.94876,28.34248,0.94876,1,1,0.33875,0.82745,0.38803,0.62370,1
Data,677.0880000000001,769.9968,00:01:13:0946,1,1,29.60749,0.94876,28.25901,0.94876,1,1,0.34137,0.82011,0.38931,0.61218,1
Data,678.0288,770.1264000000001,00:01:13:0953,1,1,29.60063,0.94876,28.24562,0.94876,1,1,0.34137,0.82011,0.38931,0.61218,1
Data,679.1424,770.0939999999999,00:01:13:0960,1,1,29.60715,0.94876,28.27869,0.94876,1,1,0.34264,0.81009,0.39510,0.61451,1
Data,679.8336,769.3055999999999,00:01:13:0967,1,1,29.57876,0.94876,28.34239,0.94876,1,1,0.33622,0.82824,0.39093,0.55698,1
Data,680.5247999999999,768.7332,00:01:13:0974,1,1,29.49648,0.94011,28.34042,0.94011,1,1,0.33711,0.83311,0.39234,0.56043,1
Data,678.3744,770.2452,00:01:13:0981,1,1,29.77784,0.93145,28.56406,0.93145,1,1,0.28639,0.90933,0.35538,0.59821,1
Data,669.2928,774.0252,00:01:13:0988,1,1,29.60205,0.92280,28.99402,0.93173,1,1,0.25130,0.91489,0.30274,0.62193,1
Data,669.2928,774.0252,00:01:13:0995,1,1,29.60205,0.92280,28.99402,0.93173,1,1,0.25130,0.91489,0.30274,0.62193,1
Data,663.6096,774.7596,00:01:14:0002,1,1,29.38124,0.94038,28.88870,0.94931,1,1,0.21210,0.90676,0.28928,0.57178,1
End,658.2336,775.2456,00:01:14:0009,1,1,29.47158,0.95797,28.79247,0.96689,1,1,0.20463,0.89926,0.29688,0.56599,1
Begin,519.9168,788.8320000000001,00:01:14:0044,1,1,29.75638,0.94011,29.08818,0.94011,1,1,0.23328,0.86479,0.26331,0.58267,1
Data,519.9168,788.8320000000001,00:01:14:0051,1,1,29.75638,0.94011,29.08818,0.94011,1,1,0.23328,0.86479,0.26331,0.58267,1
Data,503.90400000000005,785.4948,00:01:14:0058,1,1,29.79589,0.95769,29.04086,0.96662,1,1,0.22585,0.86633,0.25081,0.57673,1
Data,494.1504,786.0132000000001,00:01:14:0065,1,1,29.77669,0.96662,29.13881,0.97555,1,1,0.19036,0.88674,0.25330,0.57565,1
Data,486.0864,785.9051999999999,00:01:14:0072,1,1,29.74945,0.97555,29.13881,0.98448,1,1,0.18838,0.88159,0.25066,0.57208,1
Data,480.28799999999995,785.4084,00:01:14:0079,1,1,29.91669,0.98448,29.19704,0.98448,1,1,0.19137,0.87680,0.25466,0.56952,1
Data,475.64160000000004,784.5552,00:01:14:0086,1,1,29.97047,0.98448,29.35442,0.98448,1,1,0.19418,0.86086,0.25287,0.57602,1
Data,471.76320000000004,783.8316,00:01:14:0093,1,1,29.99275,0.98448,29.43406,0.98448,1,1,0.19418,0.86086,0.25287,0.57602,1
Data,469.1904,783.8424,00:01:14:0100,1,1,29.99275,0.98448,29.40497,0.98448,1,1,0.19314,0.87271,0.26330,0.57900,1
Data,466.23359999999997,784.566,00:01:14:0107,1,1,29.96218,0.98448,29.39941,0.98448,1,1,0.18729,0.89103,0.25833,0.57953,1
Data,463.6608,785.2032,00:01:14:0114,1,1,29.97872,0.98448,29.38381,0.98448,1,1,0.18729,0.89103,0.25833,0.57953,1
Data,462.2016,786.0888,00:01:14:0121,1,1,30.00603,0.98448,29.37239,0.98448,1,1,0.19471,0.88585,0.26376,0.59437,1
Data,460.992,787.1148,00:01:14:0128,1,1,30.04260,0.98448,29.42363,0.98448,1,1,0.18941,0.90283,0.27057,0.58533,1
Data,459.8976,788.0328,00:01:14:0134,1,1,30.06481,0.98448,29.54811,0.98448,1,1,0.18941,0.90283,0.27057,0.58533,1
Data,459.6864,788.5728,00:01:14:0141,1,1,30.27822,0.98448,29.55137,0.98448,1,1,0.21468,0.87553,0.25989,0.60264,1
Data,464.544,786.7800000000001,00:01:14:0148,1,1,30.33751,0.97582,29.65570,0.97582,1,1,0.23404,0.85117,0.29991,0.57864,1
Data,464.544,786.7800000000001,00:01:14:0155,1,1,30.33751,0.97582,29.65570,0.97582,1,1,0.23404,0.85117,0.29991,0.57864,1
Data,462.5088,783.5184,00:01:14:0162,1,1,30.17444,0.96717,29.87407,0.96717,1,1,0.17011,0.80249,0.26704,0.52134,1
Data,459.6096,779.8464,00:01:14:0169,1,1,29.88489,0.95852,29.82845,0.95852,1,1,0.15844,0.79092,0.25387,0.50388,1
Data,454.8864,773.064,00:01:14:0176,1,1,29.99822,0.96717,29.66955,0.96717,1,1,0.17467,0.77552,0.24739,0.50382,1
Data,452.448,769.9752,00:01:14:0183,1,1,29.97319,0.97582,29.72923,0.97582,1,1,0.16087,0.78705,0.24733,0.49603,1
End,452.448,769.9752,00:01:14:0190,1,1,29.97319,0.97582,29.72923,0.97582,1,1,0.16087,0.78705,0.24733,0.49603,1
Begin,415.5264,732.726,00:01:14:0225,1,1,30.38323,0.95797,29.88282,0.96689,1,1,0.20838,0.73312,0.25973,0.53042,1
Data,420.8832,723.6972,00:01:14:0232,1,1,30.19796,0.96689,29.87743,0.96689,1,1,0.20666,0.72619,0.25973,0.53042,1
Data,418.1184,725.2416000000001,00:01:14:0239,1,1,30.34428,0.95824,29.96653,0.94931,1,1,0.17390,0.79667,0.24434,0.56360,1
Data,413.3184,729.7236,00:01:14:0246,1,1,30.27476,0.94066,29.88707,0.93173,1,1,0.16177,0.83640,0.23375,0.57298,1
Data,410.3616,734.1408,00:01:14:0253,1,1,30.17642,0.92308,29.88676,0.92308,1,1,0.16611,0.84833,0.23661,0.57667,1
Data,416.1024,728.838,00:01:14:0260,1,1,30.41144,0.92308,29.93807,0.93200,1,1,0.21270,0.74802,0.27466,0.51320,1
Data,418.0992,726.6456,00:01:14:0267,1,1,30.22163,0.93200,29.84733,0.94093,1,1,0.19529,0.73850,0.26093,0.56670,1
Data,419.59680000000003,724.5072,00:01:14:0274,1,1,30.31520,0.94093,29.91537,0.94093,1,1,0.19343,0.73135,0.26093,0.56670,1
Data,416.6784,722.466,00:01:14:0281,1,1,30.27720,0.94093,29.89613,0.93200,1,1,0.15913,0.80392,0.23840,0.48848,1
Data,416.6784,720.9,00:01:14:0288,1,1,30.23134,0.93200,29.90154,0.92308,1,1,0.17631,0.81264,0.25760,0.48481,1
Data,416.79359999999997,719.7768000000001,00:01:14:0295,1,1,30.32374,0.92308,29.88610,0.92308,1,1,0.17840,0.81897,0.25760,0.48481,1
Data,417.5232,718.8696,00:01:14:0302,1,1,30.07586,0.92308,29.83253,0.93200,1,1,0.18099,0.82583,0.26531,0.48016,1
Data,416.1216,718.2324,00:01:14:0309,1,1,30.25170,0.93200,29.80991,0.94093,1,1,0.15892,0.83086,0.25121,0.48028,1
Data,414.1632,715.5863999999999,00:01:14:0316,1,1,30.25449,0.94986,29.83751,0.94986,1,1,0.20077,0.77747,0.22208,0.48950,1
Data,414.1632,715.5863999999999,00:01:14:0323,1,1,30.25449,0.94986,29.83751,0.94986,1,1,0.20077,0.77747,0.22208,0.48950,1
Data,415.4112,714.6252,00:01:14:0330,1,1,30.38656,0.94986,29.78442,0.94986,1,1,0.18252,0.81154,0.27508,0.47791,1
Data,416.6592,713.8692,00:01:14:0337,1,1,30.27172,0.94986,29.88488,0.94093,1,1,0.18252,0.81154,0.27758,0.48256,1
Data,415.8336,713.6964,00:01:14:0344,1,1,30.09500,0.93200,29.62203,0.92308,1,1,0.18332,0.83077,0.25093,0.48983,1
Data,415.9488,713.8044,00:01:14:0351,1,1,30.11950,0.92308,29.60761,0.92308,1,1,0.18538,0.83682,0.25093,0.48983,1
Data,415.9488,713.8044,00:01:14:0358,1,1,30.11950,0.92308,29.60761,0.92308,1,1,0.18538,0.83682,0.25093,0.48983,1
Data,418.50239999999997,712.6812,00:01:14:0365,1,1,30.09292,0.93200,29.64359,0.94093,1,1,0.19063,0.81620,0.28200,0.46881,1
Data,419.65439999999995,711.7632,00:01:14:0372,1,1,30.17494,0.94093,29.61739,0.94986,1,1,0.18865,0.80999,0.27954,0.46402,1
Data,420.1152,710.6292,00:01:14:0379,1,1,29.94646,0.94986,29.54935,0.94986,1,1,0.18020,0.80297,0.27073,0.45634,1
Data,420.0576,710.7371999999999,00:01:14:0386,1,1,29.87057,0.94986,29.67547,0.94986,1,1,0.17058,0.80595,0.26536,0.51563,1
Data,420.096,710.91,00:01:14:0393,1,1,29.86042,0.94986,29.50388,0.94093,1,1,0.17058,0.80595,0.26796,0.51991,1
Data,419.712,711.8496,00:01:14:0400,1,1,29.93496,0.94093,29.47882,0.93200,1,1,0.16594,0.80055,0.25942,0.56982,1
Data,419.4624,712.8756000000001,00:01:14:0407,1,1,29.86520,0.93200,29.50329,0.92308,1,1,0.16633,0.80756,0.26234,0.57162,1
Data,419.23199999999997,713.8475999999999,00:01:14:0414,1,1,29.87051,0.93173,29.51877,0.92280,1,1,0.16640,0.80776,0.26242,0.57174,1
Data,419.15520000000004,715.2732000000001,00:01:14:0421,1,1,29.87761,0.93145,29.36400,0.93145,1,1,0.18225,0.85505,0.25175,0.55653,1
Data,419.0208,716.3964,00:01:14:0428,1,1,29.79098,0.94011,29.42736,0.94011,1,1,0.18038,0.85149,0.25172,0.54633,1
Data,418.79040000000003,717.3252,00:01:14:0435,1,1,29.80443,0.94876,29.42736,0.94876,1,1,0.17837,0.84588,0.24905,0.54242,1
Data,418.52160000000003,718.0920000000001,00:01:14:0442,1,1,29.95633,0.94876,29.40256,0.94876,1,1,0.17904,0.83679,0.24709,0.54441,1
Data,418.2912,718.4916000000001,00:01:14:0449,1,1,29.85382,0.94876,29.40256,0.94876,1,1,0.17997,0.81449,0.24677,0.54305,1
Data,418.0608,718.8588000000001,00:01:14:0456,1,1,29.75780,0.94876,29.33943,0.94876,1,1,0.17997,0.81449,0.24677,0.54305,1
Data,418.2144,718.7076,00:01:14:0463,1,1,29.62598,0.94876,29.34501,0.94876,1,1,0.18745,0.79339,0.25391,0.52325,1
Data,418.2144,718.7076,00:01:14:0470,1,1,29.62598,0.94876,29.34501,0.94876,1,1,0.18745,0.79339,0.25391,0.52325,1
Data,418.4448,718.6536,00:01:14:0477,1,1,29.62598,0.94011,29.36872,0.94011,1,1,0.18935,0.79957,0.25653,0.52734,1
Data,418.7712,718.7616,00:01:14:0484,1,1,29.74790,0.93145,29.36308,0.93145,1,1,0.18818,0.81060,0.26257,0.52834,1
Data,419.8272,719.2368,00:01:14:0491,1,1,29.59475,0.92280,29.18954,0.93173,1,1,0.19083,0.82432,0.26859,0.52433,1
Data,419.8272,719.2368,00:01:14:0498,1,1,29.59475,0.92280,29.18954,0.93173,1,1,0.19083,0.82432,0.26859,0.52433,1
Data,419.52,719.1936,00:01:14:0505,1,1,29.66548,0.94038,29.22035,0.94931,1,1,0.15703,0.81738,0.26573,0.51136,1
Data,418.6752,718.4376000000001,00:01:14:0512,1,1,29.44753,0.96689,29.14655,0.97582,1,1,0.15645,0.79260,0.25733,0.49997,1
Data,418.59839999999997,718.3512,00:01:14:0518,1,1,29.99216,0.96717,29.16601,0.96717,1,1,0.18353,0.82315,0.26066,0.53599,1
Data,418.59839999999997,718.3512,00:01:14:0525,1,1,29.99216,0.96717,29.16601,0.96717,1,1,0.18353,0.82315,0.26066,0.53599,1
Data,420.3648,719.0208,00:01:14:0532,1,1,30.25197,0.95852,29.28537,0.95852,1,1,0.18722,0.87536,0.30874,0.56760,1
Data,424.224,718.7724,00:01:14:0539,1,1,30.25167,0.94986,29.37249,0.94986,1,1,0.21162,0.80906,0.32156,0.48872,1
Data,425.472,719.0964,00:01:14:0546,1,1,30.05753,0.94986,29.34343,0.94986,1,1,0.21524,0.80786,0.31533,0.48412,1
Data,426.7584,719.496,00:01:14:0553,1,1,30.02818,0.94986,29.29312,0.94986,1,1,0.21524,0.80786,0.31533,0.48412,1
Data,428.4096,719.1936,00:01:14:0560,1,1,30.25699,0.94986,29.32920,0.94986,1,1,0.20950,0.82270,0.29063,0.51114,1
Data,430.7136,718.1784,00:01:14:0567,1,1,30.05486,0.94986,29.32952,0.94986,1,1,0.21361,0.81686,0.29780,0.50233,1
Data,432.94079999999997,717.0444,00:01:14:0574,1,1,30.22158,0.94986,29.18650,0.94093,1,1,0.21361,0.81686,0.30010,0.50667,1
Data,433.5936,717.93,00:01:14:0581,1,1,30.21736,0.94093,29.06145,0.93200,1,1,0.21670,0.81717,0.30320,0.52323,1
End,434.3232,718.8372,00:01:14:0588,1,1,30.14959,0.93200,29.05606,0.92308,1,1,0.21821,0.85004,0.27462,0.53601,1
Begin,469.9392,754.8552,00:01:14:0616,1,1,30.09694,0.94093,29.20018,0.94093,1,1,0.20607,0.86801,0.27790,0.53922,1
Data,469.9392,758.9159999999999,00:01:14:0623,1,1,30.03385,0.94093,29.17285,0.93200,1,1,0.20786,0.87261,0.28172,0.56289,1
Data,469.6512,764.8775999999999,00:01:14:0630,1,1,30.04624,0.92308,29.14758,0.91415,1,1,0.20929,0.88403,0.28142,0.56458,1
Data,469.6512,764.8775999999999,00:01:14:0637,1,1,30.04624,0.92308,29.14758,0.91415,1,1,0.20929,0.88403,0.28142,0.56458,1
Data,471.3984,770.6664,00:01:14:0644,1,1,30.18043,0.91415,29.28893,0.91415,1,1,0.21165,0.92963,0.29217,0.57252,1
Data,471.82079999999996,775.0512,00:01:14:0651,1,1,30.08992,0.91415,29.27292,0.91415,1,1,0.20693,0.92885,0.28796,0.57136,1
Data,472.7232,779.3928,00:01:14:0658,1,1,29.99693,0.91415,29.20192,0.91415,1,1,0.21253,0.86657,0.28594,0.59236,1
Data,472.7232,779.3928,00:01:14:0665,1,1,29.99693,0.91415,29.20192,0.91415,1,1,0.21253,0.86657,0.28594,0.59236,1
Data,473.6448,780.0624,00:01:14:0672,1,1,30.30453,0.91415,29.20192,0.91415,1,1,0.21268,0.87440,0.29130,0.58378,1
Data,479.3088,780.1704,00:01:14:0679,1,1,30.16050,0.91415,29.50624,0.91415,1,1,0.24622,0.84875,0.31900,0.58479,1
Data,488.06399999999996,777.7728000000001,00:01:14:0686,1,1,30.67564,0.91415,29.37788,0.91415,1,1,0.28825,0.83774,0.34799,0.54070,1
Data,488.06399999999996,777.7728000000001,00:01:14:0693,1,1,30.67564,0.91415,29.37788,0.91415,1,1,0.28825,0.83774,0.34799,0.54070,1
Data,495.62879999999996,775.5588,00:01:14:0700,1,1,30.71144,0.91415,29.52855,0.92308,1,1,0.28825,0.83774,0.34608,0.53672,1
End,542.592,751.68,00:01:14:0707,1,1,31.14351,0.93200,29.13433,0.94093,1,1,0.50222,0.57187,0.54868,0.38438,1
Begin,1179.2256,417.6792,00:01:14:0756,1,1,31.26795,0.97905,29.09505,0.98798,1,1,0.62986,0.40536,0.60643,0.36619,1
Data,1178.3616,419.1264,00:01:14:0763,1,1,31.05046,0.97788,28.96946,0.98681,1,1,0.62177,0.40760,0.60212,0.37929,1
Data,1178.4,419.7204,00:01:14:0770,1,1,31.20426,0.97672,28.93995,0.98564,1,1,0.62012,0.41071,0.60755,0.37212,1
Data,1178.1504,421.1784,00:01:14:0777,1,1,31.27964,0.96689,29.01602,0.97582,1,1,0.61876,0.41887,0.60698,0.37724,1
Data,1176.288,423.63,00:01:14:0784,1,1,31.31824,0.96717,29.14843,0.96717,1,1,0.60639,0.43000,0.60523,0.38630,1
Data,1173.8688,424.1916,00:01:14:0791,1,1,31.28703,0.95852,29.22706,0.95852,1,1,0.60029,0.44902,0.60241,0.34486,1
Data,1170.816,426.4596,00:01:14:0798,1,1,31.26637,0.94986,29.27398,0.94986,1,1,0.59988,0.46558,0.60956,0.34575,1
Data,1170.816,426.4596,00:01:14:0805,1,1,31.26637,0.94986,29.27398,0.94986,1,1,0.59988,0.46558,0.60956,0.34575,1
Data,1169.6064,427.7016,00:01:14:0812,1,1,31.16474,0.94986,29.33306,0.94986,1,1,0.59587,0.46151,0.60852,0.35587,1
Data,1168.5696,428.76000000000005,00:01:14:0819,1,1,31.28754,0.94986,29.26899,0.94986,1,1,0.59587,0.46151,0.60852,0.35587,1
Data,1166.9184,431.58959999999996,00:01:14:0826,1,1,31.23545,0.94986,29.36068,0.94986,1,1,0.59427,0.47451,0.61374,0.36160,1
Data,1166.9184,431.58959999999996,00:01:14:0833,1,1,31.23545,0.94986,29.36068,0.94986,1,1,0.59427,0.47451,0.61374,0.36160,1
Data,1166.4768,432.83160000000004,00:01:14:0840,1,1,31.49967,0.94986,29.38415,0.94986,1,1,0.59427,0.47451,0.61374,0.36160,1
Data,1165.4208,435.0996,00:01:14:0847,1,1,31.44996,0.94986,29.45458,0.94986,1,1,0.59114,0.47500,0.61514,0.36714,1
Data,1165.0176,436.26599999999996,00:01:14:0854,1,1,31.49950,0.94986,29.46242,0.94093,1,1,0.59114,0.47500,0.61454,0.37199,1
Data,1164.9792,437.2488,00:01:14:0861,1,1,31.49525,0.94093,29.26766,0.93200,1,1,0.59020,0.47081,0.62285,0.37315,1
Data,1164.9792,437.2488,00:01:14:0868,1,1,31.49525,0.94093,29.26766,0.93200,1,1,0.59020,0.47081,0.62285,0.37315,1
Data,1164.096,440.09999999999997,00:01:14:0875,1,1,31.50685,0.92308,29.31957,0.91415,1,1,0.58620,0.49256,0.61624,0.38140,1
Data,1164.1152,441.36359999999996,00:01:14:0882,1,1,31.65937,0.91415,29.49700,0.91415,1,1,0.59298,0.49128,0.62011,0.37761,1
Data,1164.2304,442.26,00:01:14:0889,1,1,31.66588,0.91415,29.26710,0.91415,1,1,0.59065,0.48422,0.62476,0.37287,1
Data,1164.3264,443.0808,00:01:14:0895,1,1,31.63072,0.91415,29.18416,0.91415,1,1,0.59065,0.48422,0.62476,0.37287,1
Data,1164.4992,443.34,00:01:14:0902,1,1,31.55977,0.91415,29.25581,0.91415,1,1,0.59379,0.46538,0.62352,0.36734,1
Data,1165.0944,443.3292,00:01:14:0909,1,1,31.41239,0.91415,29.35440,0.91415,1,1,0.60046,0.45915,0.62933,0.36147,1
Data,1165.0944,443.3292,00:01:14:0916,1,1,31.41239,0.91415,29.35440,0.91415,1,1,0.60046,0.45915,0.62933,0.36147,1
Data,1165.7856000000002,443.80440000000004,00:01:14:0923,1,1,31.55454,0.92308,29.30335,0.93200,1,1,0.59343,0.45732,0.62448,0.39482,1
Data,1166.2656,444.7008,00:01:14:0930,1,1,31.54200,0.93200,29.46385,0.94093,1,1,0.59958,0.43743,0.62946,0.43424,1
Data,1166.7648,445.33799999999997,00:01:14:0937,1,1,31.42729,0.94093,29.24959,0.94986,1,1,0.60073,0.42978,0.63020,0.42999,1
Data,1167.0528000000002,445.608,00:01:14:0944,1,1,31.47900,0.94986,29.29626,0.94986,1,1,0.59632,0.41335,0.62907,0.42750,1
Data,1167.1871999999998,445.86719999999997,00:01:14:0951,1,1,31.57277,0.94986,29.25081,0.94986,1,1,0.59412,0.41662,0.62570,0.42440,1
Data,1167.264,446.1804,00:01:14:0958,1,1,31.45867,0.94986,29.41589,0.94093,1,1,0.59412,0.41662,0.62500,0.42871,1
Data,1163.9808,448.362,00:01:14:0965,1,1,31.73153,0.93200,29.57044,0.92308,1,1,0.54711,0.52541,0.58412,0.38508,1
Data,1163.9808,448.362,00:01:14:0972,1,1,31.73153,0.93200,29.57044,0.92308,1,1,0.54711,0.52541,0.58412,0.38508,1
Data,1161.8496,449.6364,00:01:14:0979,1,1,31.86484,0.92308,29.70720,0.92308,1,1,0.54635,0.53254,0.58412,0.38508,1
End,1154.6688,454.3776,00:01:14:0986,1,1,31.39377,0.92308,29.81492,0.93200,1,1,0.43829,0.65063,0.48706,0.51588,1
Begin,551.3664,781.2936,00:01:15:0028,1,1,30.74093,0.98448,29.66821,0.98448,1,1,0.23638,0.87707,0.32351,0.59798,1
Data,551.3664,781.2936,00:01:15:0035,1,1,30.74093,0.98448,29.66821,0.98448,1,1,0.23638,0.87707,0.32351,0.59798,1
Data,547.8144,788.3783999999999,00:01:15:0042,1,1,30.50857,0.97555,29.72640,0.96662,1,1,0.23572,0.89430,0.32887,0.59991,1
Data,545.1456000000001,794.1348,00:01:15:0049,1,1,30.44066,0.96662,29.68102,0.95769,1,1,0.22958,0.91856,0.32167,0.61596,1
Data,544.0704000000001,799.4484000000001,00:01:15:0056,1,1,30.39923,0.94904,29.68838,0.94011,1,1,0.23302,0.92742,0.32576,0.62198,1
Data,547.6415999999999,803.1096,00:01:15:0063,1,1,30.16376,0.93145,29.54820,0.93145,1,1,0.26696,0.91929,0.33337,0.62207,1
Data,550.2912,806.1552,00:01:15:0070,1,1,30.22293,0.92280,29.48397,0.92280,1,1,0.26054,0.92007,0.33750,0.62359,1
Data,552.768,809.0064,00:01:15:0077,1,1,30.22293,0.91415,29.60247,0.91415,1,1,0.26209,0.92446,0.33945,0.62656,1
Data,554.2464,813.024,00:01:15:0084,1,1,30.12313,0.91415,29.58515,0.91415,1,1,0.25753,0.94699,0.33688,0.64047,1
Data,555.7056,816.6419999999999,00:01:15:0091,1,1,30.24444,0.91415,29.39116,0.91415,1,1,0.26197,0.94996,0.33509,0.64279,1
Data,556.9536,819.7524,00:01:15:0098,1,1,30.18213,0.91415,29.37544,0.91415,1,1,0.26197,0.94996,0.33509,0.64279,1
Data,557.6064,818.424,00:01:15:0105,1,1,30.13506,0.91415,29.49145,0.91415,1,1,0.25896,0.88214,0.33122,0.59904,1
Data,557.7408,819.6551999999999,00:01:15:0112,1,1,30.05743,0.91415,29.25077,0.91415,1,1,0.25187,0.89583,0.33139,0.65626,1
